id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1146527557082406917,1146527557082406917,1562188445000,2019-07-04,09:14:05,NZDT,761398015173296128,bignole936,Niggadamus,,LSU really dipped into the Samoan market and got that in they repertoire now smh pic.twitter.com/uJWG1O642E,[],[],[],2,1,6,[],[],https://twitter.com/Bignole936/status/1146527557082406917,False,,1,,,,,,,"[{'user_id': '761398015173296128', 'username': 'Bignole936'}]",,,,
1146502599065186304,1146502599065186304,1562182495000,2019-07-04,07:34:55,NZDT,2957661075,_loqui_,January 26th,,This shit gets me hype every time. I must be Polynesian pic.twitter.com/xZtJ9z7jxX,[],[],[],0,0,1,[],[],https://twitter.com/_LoQui_/status/1146502599065186304,False,,1,,,,,,,"[{'user_id': '2957661075', 'username': '_LoQui_'}]",,,,
1146499842031542273,1146499842031542273,1562181837000,2019-07-04,07:23:57,NZDT,737353428519657472,spikereeds,Spike Lo Ren 🗡,,When you finally meet all your Eskimo brothers with 1 chick pic.twitter.com/63Iq9scnD1,[],[],[],0,18,51,[],[],https://twitter.com/SpikeReeds/status/1146499842031542273,False,,1,,,,,,,"[{'user_id': '737353428519657472', 'username': 'SpikeReeds'}]",,,,
1146394805221625858,1146394805221625858,1562156795000,2019-07-04,00:26:35,NZDT,909371925411041282,lifesdecofcards,👳🏾‍♂️Declan ☀️🇹🇹,,Me greeting my faithful brothers of twitter on the TL. pic.twitter.com/PLoaRmIFSg,[],[],[],3,108,167,[],[],https://twitter.com/LifesDecOfCards/status/1146394805221625858,False,,1,,,,,,,"[{'user_id': '909371925411041282', 'username': 'LifesDecOfCards'}]",,,,
1080159686727471104,1080159686727471104,1546365112000,2019-01-02,06:51:52,NZDT,560712434,brianmnunez,Brian Nuñez,,LSU by 50 #FiestaBowl https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,['#fiestabowl'],[],https://twitter.com/brianmnunez/status/1080159686727471104,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '560712434', 'username': 'brianmnunez'}]",,,,
1066092898234568704,1066092898234568704,1543011328000,2018-11-24,11:15:28,NZDT,245165166,wolfeman_,Avery Wolfe,,If I don’t see Flint and Gardner doing this tonight I’m changing the channel https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,5,[],[],https://twitter.com/Wolfeman_/status/1066092898234568704,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '245165166', 'username': 'Wolfeman_'}]",,,,
1065834210420637696,1065834210420637696,1542949652000,2018-11-23,18:07:32,NZDT,985384662,h2pfeifer26,Ryan Pfeifer,,This is awesome https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/H2Pfeifer26/status/1065834210420637696,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '985384662', 'username': 'H2Pfeifer26'}]",,,,
1064761763156148224,1064761763156148224,1542693961000,2018-11-20,19:06:01,NZDT,2809272765,devindelmont52,Devin,,If you play football and don’t get hyped when you see this just stop playing. https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,1,2,[],[],https://twitter.com/devindelmont52/status/1064761763156148224,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '2809272765', 'username': 'devindelmont52'}]",,,,
1064106908259364865,1064106908259364865,1542537831000,2018-11-18,23:43:51,NZDT,40964197,roysowavy,Ben Dover,,"NOT the LSU Haka.....but man. I miss my USO brothers 🤟🏾🤟🏾  RT @espn: The LSU Haka is BACK! 🔥 

(via @landryyy14) pic.twitter.com/6yMR6wQ9u3","['espn', 'landryyy14']",[],[],0,0,0,[],[],https://twitter.com/ROYsoWavy/status/1064106908259364865,False,,1,,,,,,,"[{'user_id': '40964197', 'username': 'ROYsoWavy'}, {'user_id': '2557521', 'username': 'espn'}, {'user_id': '454185587', 'username': 'landryyy14'}]",,,,
1063736183174426626,1063736183174426626,1542449443000,2018-11-17,23:10:43,NZDT,604695826,__therealjking,6'0 Study Time🦍,,So who playing the family or the players🤣 https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/__therealjking/status/1063736183174426626,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '604695826', 'username': '__therealjking'}]",,,,
1062220374245552133,1062220374245552133,1542088046000,2018-11-13,18:47:26,NZDT,4828694537,killakobe_,Jakobe,,Davian use to do this shit https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],2,1,0,[],[],https://twitter.com/KillaKobe_/status/1062220374245552133,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '4828694537', 'username': 'KillaKobe_'}]",,,,
1062143540799721473,1062143540799721473,1542069728000,2018-11-13,13:42:08,NZDT,186058494,thenikeman1,cjlm,,dogggg the little kid got me so hype https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/theNikeman1/status/1062143540799721473,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '186058494', 'username': 'theNikeman1'}]",,,,
1062043457781485568,1062043457781485568,1542045866000,2018-11-13,07:04:26,NZDT,245136410,rjayzuss,BigJayzuss,,Allat to get bust up by a sophomore https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],1,0,0,[],[],https://twitter.com/Rjayzuss/status/1062043457781485568,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '245136410', 'username': 'Rjayzuss'}]",,,,
1061835042056478720,1061835042056478720,1541996176000,2018-11-12,17:16:16,NZDT,1374785820,adamttu1981,Adam,,The fehokos are changing the game. Did it in the lbk as well. https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/AdamTTU1981/status/1061835042056478720,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '1374785820', 'username': 'AdamTTU1981'}]",,,,
1061808816403238913,1061808816403238913,1541989923000,2018-11-12,15:32:03,NZDT,2289100355,justblakke,Blake 💵,,I don’t think that’s what they call it https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/justblakke/status/1061808816403238913,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '2289100355', 'username': 'justblakke'}]",,,,
1061759729045790720,1061759729045790720,1541978220000,2018-11-12,12:17:00,NZDT,70876091,groughface,Geoff Roughface,,"Gotta love the appropriation.

I'm sure @Indians came up with the tomahawk chop and can tell you all about the Trail of Tears (voluntary) as well.

Let's talk about the @Redskins and Thanksgiving too, that they invented. https://twitter.com/espn/status/1058853098108739584 …","['indians', 'redskins']",['https://twitter.com/espn/status/1058853098108739584'],[],1,0,3,[],[],https://twitter.com/groughface/status/1061759729045790720,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '70876091', 'username': 'groughface'}, {'user_id': '52861612', 'username': 'Indians'}, {'user_id': '36375662', 'username': 'Redskins'}]",,,,
1061271939635929089,1061271939635929089,1541861922000,2018-11-11,03:58:42,NZDT,2486445721,davonyej,Davonye Jones ⚡⚡,,Haka!!!!!! 🔥🔥🔥🔥 https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/DavonyeJ/status/1061271939635929089,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '2486445721', 'username': 'DavonyeJ'}]",,,,
1061134772288831488,1061134772288831488,1541829219000,2018-11-10,18:53:39,NZDT,954133615,cowboynash19,Austin Nash,,@alyssababiee https://twitter.com/espn/status/1058853098108739584 …,['alyssababiee'],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,1,[],[],https://twitter.com/cowboyNash19/status/1061134772288831488,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '954133615', 'username': 'cowboyNash19'}, {'user_id': '17749664', 'username': 'alyssababiee'}]",,,,
1060787306406264832,1060787306406264832,1541746376000,2018-11-09,19:52:56,NZDT,2235271302,dylansione,Dylan,,"The Haka of a very specific Polynesian tribe is back*** thanks for doing the absolute minimum ESPN, what a great opportunity to bring cultural awareness of the diversity of the Polynesian people the rich culture regarding this Haka just thrown away https://twitter.com/espn/status/1058853098108739584 …",[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,1,[],[],https://twitter.com/DylanSione/status/1060787306406264832,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '2235271302', 'username': 'DylanSione'}]",,,,
1060765298188521472,1060765298188521472,1541741129000,2018-11-09,18:25:29,NZDT,488512181,kjih_,Karen,,Did anyone peep the little boy doing it too? 🥰 https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/kjih_/status/1060765298188521472,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '488512181', 'username': 'kjih_'}]",,,,
1060540958725627905,1060540958725627905,1541687643000,2018-11-09,03:34:03,NZDT,963335544,afrosamuraii,SHAOLIN,,I admit it looks bad ass but honestly people use to do this before battle......  lmao i would be kinda scared if I heard the people I need to kill all going in like this shit you can have it https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,1,[],[],https://twitter.com/AfroSamuraii/status/1060540958725627905,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '963335544', 'username': 'AfroSamuraii'}]",,,,
1060402919428763648,1060402919428763648,1541654731000,2018-11-08,18:25:31,NZDT,741057832078979072,nateroseee,Sir Nathan W. Rose,,Please don’t ever call this the LSU haka again https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/nateroseee/status/1060402919428763648,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '741057832078979072', 'username': 'nateroseee'}]",,,,
1060372064320675840,1060372064320675840,1541647375000,2018-11-08,16:22:55,NZDT,116299479,manueljunior_,Manuel Jr.,,Beautiful and sexy. https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,1,[],[],https://twitter.com/ManuelJunior_/status/1060372064320675840,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '116299479', 'username': 'ManuelJunior_'}]",,,,
1060295443891056641,1060295443891056641,1541629107000,2018-11-08,11:18:27,NZDT,562393669,kaelinbby,K A E L I N 🐩,,"Correct me if I’m wrong, but the Haka is not “LSU” but Maori. Putting LSU in front of it is not only distasteful, but it also opens up a door to non-Maori people performing this. https://twitter.com/espn/status/1058853098108739584 …",[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/kaelinbby/status/1060295443891056641,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '562393669', 'username': 'kaelinbby'}]",,,,
1060255338186883072,1060255338186883072,1541619545000,2018-11-08,08:39:05,NZDT,2363387610,yourmodernmocha,Cup Bitch 🥂✨,,Now you know daaamn we’ll this not no LSU shit just a lit culture https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/YourModernMocha/status/1060255338186883072,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '2363387610', 'username': 'YourModernMocha'}]",,,,
1060223844064133120,1060223844064133120,1541612037000,2018-11-08,06:33:57,NZDT,363125155,dlockszn,chim ritchellsdick 🏁🦂,,"Smh this isn’t the LSU Haka, it’s Maori tradition. Give the credit to the culture #KaMate https://twitter.com/espn/status/1058853098108739584 …",[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,['#kamate'],[],https://twitter.com/DLockSZN/status/1060223844064133120,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '363125155', 'username': 'DLockSZN'}]",,,,
1060206891492618240,1060206891492618240,1541607995000,2018-11-08,05:26:35,NZDT,1905764941,cookiebitz5,Adore me ♌,,How many sacks did he have? https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,1,[],[],https://twitter.com/cookiebitz5/status/1060206891492618240,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '1905764941', 'username': 'cookiebitz5'}]",,,,
1060161333419749382,1060161333419749382,1541597133000,2018-11-08,02:25:33,NZDT,476137169,yikesuce,Napalm Juce,,“LSU Haka” foh you uncultured swine https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/yikesuce/status/1060161333419749382,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '476137169', 'username': 'yikesuce'}]",,,,
1060150701052121088,1060150701052121088,1541594598000,2018-11-08,01:43:18,NZDT,2515079596,__tara___clay__,▫Tara ♤ Clay▫,,Quand mes frères jouent à #Callof et que le cousin débranche la console : https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,['#callof'],[],https://twitter.com/__Tara___Clay__/status/1060150701052121088,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '2515079596', 'username': '__Tara___Clay__'}]",,,,
1060116363631566849,1060116363631566849,1541586411000,2018-11-07,23:26:51,NZDT,1648242528,eastsideunited9,Ole Out,,All of this to not even score a field goal. Lmfaooo https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/EastsideUnited9/status/1060116363631566849,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '1648242528', 'username': 'EastsideUnited9'}]",,,,
1060018852166320129,1060018852166320129,1541563163000,2018-11-07,16:59:23,NZDT,497186025,bamabeast3,DJ🦁,,Gotta have something to be proud of 😂 #RollTide https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,['#rolltide'],[],https://twitter.com/BAMABEAST3/status/1060018852166320129,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '497186025', 'username': 'BAMABEAST3'}]",,,,
1059994057865232385,1059994057865232385,1541557251000,2018-11-07,15:20:51,NZDT,1122472904,johnnycrocco,Johnny Crocco,,Me and my cousins when nonna makes pasta https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,8,[],[],https://twitter.com/JohnnyCrocco/status/1059994057865232385,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '1122472904', 'username': 'JohnnyCrocco'}]",,,,
1059990247549808640,1059990247549808640,1541556343000,2018-11-07,15:05:43,NZDT,1730294306,candanielas,danieL,,Anyone else get an adrenaline rush watching this 😂😂 https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/Candanielas/status/1059990247549808640,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '1730294306', 'username': 'Candanielas'}]",,,,
1059988249974841344,1059988249974841344,1541555867000,2018-11-07,14:57:47,NZDT,579889483,_madting,SB,,Gonna do this on my guys wedding day https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,1,[],[],https://twitter.com/_Madting/status/1059988249974841344,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '579889483', 'username': '_Madting'}]",,,,
1059954672465780736,1059954672465780736,1541547861000,2018-11-07,12:44:21,NZDT,88531079,seunography,SeuMarlian 🕺🏾🇳🇬,,I hate that I know the words and like 65% of the actions to this from when I was a proper All Blacks fanboy 😂 https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/Seunography/status/1059954672465780736,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '88531079', 'username': 'Seunography'}]",,,,
1059950662912491523,1059950662912491523,1541546905000,2018-11-07,12:28:25,NZDT,443149331,oussinhio,Kiki 🇲🇦,,A mon mariage avec mes gars si on fait pas sa mon mariage sera nul https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,1,[],[],https://twitter.com/Oussinhio/status/1059950662912491523,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '443149331', 'username': 'Oussinhio'}]",,,,
1059947811851005952,1059947811851005952,1541546225000,2018-11-07,12:17:05,NZDT,803009800627859456,thatguyrobquest,r o b q u e s t,,First with the Marcus Mariota graphic with the wack ass fake Hawaiian music and lei now you out here saying it’s the LSU haka? What the fuck is wrong with y’all and how hard is it to understand pacific islanders and respect our culture? https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,1,[],[],https://twitter.com/ThatGuyRobQuest/status/1059947811851005952,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '803009800627859456', 'username': 'ThatGuyRobQuest'}]",,,,
1059947617055064064,1059947617055064064,1541546179000,2018-11-07,12:16:19,NZDT,262441676,its__jc,Jonondorf Cuddyham,,This is lit https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,1,[],[],https://twitter.com/Its__JC/status/1059947617055064064,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '262441676', 'username': 'Its__JC'}]",,,,
1059947550919278593,1059947550919278593,1541546163000,2018-11-07,12:16:03,NZDT,2269980134,kiaramarie_0627,🦋Kiara🦋,,The little boy in the back doing it with them 😭😭 he’s waited his whole life to do that!! https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/KiaraMarie_0627/status/1059947550919278593,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '2269980134', 'username': 'KiaraMarie_0627'}]",,,,
1059947213596622849,1059947213596622849,1541546083000,2018-11-07,12:14:43,NZDT,700466444,mrjdhq,The Abstract.,,"Yea, na, that's not it chief. Smdh. https://twitter.com/espn/status/1058853098108739584 …",[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/MrJDHQ/status/1059947213596622849,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '700466444', 'username': 'MrJDHQ'}]",,,,
1059936532906303493,1059936532906303493,1541543536000,2018-11-07,11:32:16,NZDT,331310539,savemoneydus,SaveMoneyDus,,i guess the ques gotta run they colors now https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/SaveMoneyDus/status/1059936532906303493,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '331310539', 'username': 'SaveMoneyDus'}]",,,,
1059916926045040641,1059916926045040641,1541538862000,2018-11-07,10:14:22,NZDT,265719251,cliggaveli,⚓GhostFace CLIGGA ⚓,,They ain't doin nothin but the cat daddy mixed with a smidge of milly rock https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,1,[],[],https://twitter.com/Cliggaveli/status/1059916926045040641,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '265719251', 'username': 'Cliggaveli'}]",,,,
1059916628069097474,1059916628069097474,1541538791000,2018-11-07,10:13:11,NZDT,284862867,jkul23,wicki_23,,ESPN doing ESPN trash things...this has nothing to do with LSU https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/Jkul23/status/1059916628069097474,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '284862867', 'username': 'Jkul23'}]",,,,
1059916390449209346,1059916390449209346,1541538734000,2018-11-07,10:12:14,NZDT,2785222765,a_angilau,Ang,,"I get it, the Polys that aren’t in America are offended. We’re all one, I’m sure we’d all get offended if they weren’t Poly so... the Maori haka is universal in America versus the sipi tau, etc. https://twitter.com/espn/status/1058853098108739584 …",[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/a_angilau/status/1059916390449209346,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '2785222765', 'username': 'a_angilau'}]",,,,
1059906422492794882,1059906422492794882,1541536357000,2018-11-07,09:32:37,NZDT,127393975,wokkayy,Connor,,The LSU Haka? Maaaaaaann https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,0,0,[],[],https://twitter.com/Wokkayy/status/1059906422492794882,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '127393975', 'username': 'Wokkayy'}]",,,,
1059897744620507141,1059897744620507141,1541534288000,2018-11-07,08:58:08,NZDT,243529858,salamamaia,Achilles.,,They said LSU Haka like it originated from LSU🙄 https://twitter.com/espn/status/1058853098108739584 …,[],['https://twitter.com/espn/status/1058853098108739584'],[],0,1,3,[],[],https://twitter.com/SalAmamaia/status/1059897744620507141,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '243529858', 'username': 'SalAmamaia'}]",,,,
1059897626508845058,1059897626508845058,1541534260000,2018-11-07,08:57:40,NZDT,267564776,kieran_greaney,Kieran Greaney,,"Yeah, not theirs, actually. https://twitter.com/espn/status/1058853098108739584 …",[],['https://twitter.com/espn/status/1058853098108739584'],[],1,0,0,[],[],https://twitter.com/kieran_greaney/status/1059897626508845058,False,https://twitter.com/espn/status/1058853098108739584,0,,,,,,,"[{'user_id': '267564776', 'username': 'kieran_greaney'}]",,,,
