id,created_at,screen_name,full_text,favorite_count,retweet_count,location,bounding_box
1058880566756630530,2018-11-04 00:36:14,JP_Flash25,@iman_whaley4 we are doing this at the first basketball game I’m able to get to this year. https://t.co/650Mgyh7WV,0,0,,
1058881880601346048,2018-11-04 00:41:28,Jordonclay1,If this don’t make you wanna run through a brick wall nothing will. https://t.co/4h3xbEc7no,6,1,,
1058881959911440384,2018-11-04 00:41:46,skip_kell,@dillwade @espn @CollegeGameDay @landryyy14 @skellmarietta 😳😳,0,0,,
1058882186580017153,2018-11-04 00:42:41,ChaseMullins6,Bruh these people a different breed. They all dumb athletic https://t.co/cnM21Jdts4,0,0,"Georgia, USA, United States","{'type': 'Polygon', 'coordinates': [[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]]}"
1058882538163163136,2018-11-04 00:44:04,datboitss,This how get ready for worship service lol love it 👌🏾 https://t.co/nFmmUeJui8,0,0,,
1058882661962407936,2018-11-04 00:44:34,JayandJay212,Love it! https://t.co/bCcUI5J8Tf,0,0,,
1058882911871545344,2018-11-04 00:45:33,Fredfeleti,Yessir🇦🇸💯 https://t.co/eLqas7vZPK,3,0,,
1058883168604971008,2018-11-04 00:46:35,LukeMillz10,This is so hype https://t.co/ISN1cV5Jbi,0,0,,
1058883189152903168,2018-11-04 00:46:40,Mendez__21,If I ever see this shit I’m going wild https://t.co/GPc6hIwyFZ,6,1,,
1058883418010857474,2018-11-04 00:47:34,dennisfowlerusc,This is getting old! https://t.co/SzHFkoNOil,0,0,,
1058883551863734273,2018-11-04 00:48:06,teeford,there’s never enough hakas in my life https://t.co/XTU2y0EK6m,0,0,,
1058883899735113728,2018-11-04 00:49:29,ChanningMickey,LSU by 100?? https://t.co/w65S7ePPeV,3,0,,
1058883902620594177,2018-11-04 00:49:30,RyanBlowers3,This is so badass https://t.co/CpoqlOJG6w,0,0,,
1058884092639490048,2018-11-04 00:50:15,Bobcat8403,@espn @UoKnowsBest @landryyy14 They are FIRED UP!!! This will be the best game of the day!,0,0,,
1058884807499730944,2018-11-04 00:53:05,WaveKinggg,Chills👏🏽🔥🔥 https://t.co/CvPM4I88Hp,0,0,,
1058884863858638848,2018-11-04 00:53:19,thatkidzap,Why did this shit instantly take me back to high school football days🤣🔥 https://t.co/ZfUDMRDrGL,2,0,,
1058884880535293953,2018-11-04 00:53:23,_RCruz_14710,I get so hyped up every time I see this 🔥🔥🔥 https://t.co/6N2YkuAr6s,2,0,,
1058885175294222336,2018-11-04 00:54:33,ZachJaimes,Chills every time I see one https://t.co/jK4Z1L1Kg9,5,0,,
1058885261562646528,2018-11-04 00:54:54,Collins3Jeff,If this doesnt get you pumped before any sport..then you are dead inside!! https://t.co/lVssG1rvJS,0,0,,
1058886048376389632,2018-11-04 00:58:01,tr7656,Damn! https://t.co/5TwGOC8euc,0,0,,
1058886163753242625,2018-11-04 00:58:29,AndrewDowner6,If you weren’t already rooting for LSU... you are now https://t.co/tH2MN8qdLs,1,0,,
1058886217150935040,2018-11-04 00:58:41,Mr_JRiley,They came back with more family 😅 https://t.co/AyN3wMSaTo,0,0,,
1058886332448210944,2018-11-04 00:59:09,CelticCannon,@espn @landryyy14 @GraemeReid07,0,0,,
1058886409464045568,2018-11-04 00:59:27,jtromano,Nothing that has ever existed is more intimidating than a Haka https://t.co/3haYlrrNpM,0,0,,
1058886531862147072,2018-11-04 00:59:57,RCIV11,The only thing that could make this any cooler is if Coach O was in the middle of it. https://t.co/Qjpt0ZJZ9W,1,0,"Tennessee, USA, United States","{'type': 'Polygon', 'coordinates': [[[-90.310298, 34.982924], [-81.646901, 34.982924], [-81.646901, 36.678119], [-90.310298, 36.678119]]]}"
1058886934745870338,2018-11-04 01:01:33,_arizvi,LETS GOOO https://t.co/Hb11KmkVTQ,0,0,,
1058886947505139712,2018-11-04 01:01:36,steena18,@espn @landryyy14 They are not Maori. How whakatikai!,23,0,,
1058887560259399680,2018-11-04 01:04:02,BryceW21,Shits so fire 🔥🔥🔥 https://t.co/BVC5phyzfI,2,0,,
1058887879538237441,2018-11-04 01:05:18,buckslayer1213,@espn @ESPNCFB @landryyy14 @em_nfl,0,0,,
1058888104055070720,2018-11-04 01:06:11,KyleMcQuillen24,#Haka https://t.co/1kjp0eqM2O,1,0,,
1058888200003960832,2018-11-04 01:06:34,akoja703,Every lineman ever should partake in this before a game https://t.co/ExK4JpZUdC,2,0,,
1058888270812192768,2018-11-04 01:06:51,NotJacobClifton,This gets me hype every time 🔥🔥 https://t.co/iNCJjz5sAL,0,0,,
1058888453671321600,2018-11-04 01:07:35,TheStoneGuy808,@espn @landryyy14 808....,0,0,,
1058888474550550528,2018-11-04 01:07:40,ChadMClark5,@espn @CollegeGameDay @landryyy14 God I love this,0,0,,
1058889135098720256,2018-11-04 01:10:17,FUIAVAmade,CHILLLLSS https://t.co/kmBmAf5NvP,1,0,,
1058889683688677376,2018-11-04 01:12:28,CollinMetzel,Lame https://t.co/LOYdaXMAUj,0,0,,
1058890167514161153,2018-11-04 01:14:23,mattanthonyyy,we need like 100 of these https://t.co/0stryOn0EB,1,0,,
1058891035621781504,2018-11-04 01:17:50,Hereaux_KB,But.... #RollTide https://t.co/tUwTVm1Y7h,3,2,,
1058891334361198592,2018-11-04 01:19:02,wohpilotwala,"Absolute pure, raw energy. https://t.co/4fUP5hTuna",0,0,,
1058891701387816960,2018-11-04 01:20:29,BoneYard2k20,@espn @landryyy14 Awesome.,0,0,,
1058891896905494533,2018-11-04 01:21:16,Leatherwood22,"I don’t care what team this kid plays for, this is awesome. Wish I had the heritage to do this, our baseball and football team would do this every season. #Respect https://t.co/B3WiNn8PDR",2,0,,
1058891994955685888,2018-11-04 01:21:39,michael0deon,"Tbh
Wish this was the Crimson Haka instead cause it got me so hype watching it https://t.co/Xz5YGUB81t",1,0,,
1058894150052012035,2018-11-04 01:30:13,johnvarlas,I love a good Haka. https://t.co/GAL8ra29Yw,11,2,,
1058894221371936768,2018-11-04 01:30:30,ju_thefool,Imagine being a tackle and coach say you gotta block this next Saturday...tuh https://t.co/rM5hegKtXB,0,0,,
1058894335419301890,2018-11-04 01:30:57,LataviusBolden,This really live 💪🏾🔥🔥🔥🔥 https://t.co/OfZEBAp1e1,0,0,,
1058895848543846400,2018-11-04 01:36:58,joeloutsch1,@LBeaglesgirlsbb let’s go!!! https://t.co/HMQ1AUeK8C,0,0,,
1058896590818160643,2018-11-04 01:39:55,LuisMSalcedo,@espn @landryyy14 @ben_pallister I could see the schmecks doing this @jeff_schmeck,1,0,,
1058897069920997376,2018-11-04 01:41:49,TheJonPasternak,This is actually so lit https://t.co/k9gsD0SCbI,1,0,,
1058897801848016897,2018-11-04 01:44:43,Rossiter_Matt,In the army they say motivation is what gets you through... perfect representation https://t.co/nFSMcRzn2k,0,0,"Fort Campbell North, KY, United States","{'type': 'Polygon', 'coordinates': [[[-87.514325, 36.64013], [-87.436613, 36.64013], [-87.436613, 36.689327], [-87.514325, 36.689327]]]}"
1058897802414211072,2018-11-04 01:44:44,UfuluStanley,Look I’m never gonna advocate for appropriation or colonialism but how did Hawaii keep this from being a part of every American sport?? https://t.co/b9Zol2KtuW,0,0,"Webster Groves, MO, United States","{'type': 'Polygon', 'coordinates': [[[-90.377357, 38.562368], [-90.326039, 38.562368], [-90.326039, 38.610641], [-90.377357, 38.610641]]]}"
1058897830776107009,2018-11-04 01:44:50,EmanPastrana_,This shit is so cool to me https://t.co/4OjOXBBXWY,0,0,,
1058897974301024257,2018-11-04 01:45:25,TeamTall17,Love this shit!! https://t.co/MlYQBH091S,0,0,,
1058898438472060928,2018-11-04 01:47:15,MyeshaBreAir,Hakas make me happy 😌 https://t.co/oCMpqxBu99,0,0,,
1058898571045601286,2018-11-04 01:47:47,NathenHilley,"I admit, this hyped me up too. https://t.co/SLyEqdxYeZ",1,0,"South Carolina, USA, United States","{'type': 'Polygon', 'coordinates': [[[-83.353955, 32.04683], [-78.499301, 32.04683], [-78.499301, 35.215449], [-83.353955, 35.215449]]]}"
1058898581782958080,2018-11-04 01:47:49,billyrobison81,@Megan_McGann @espn @landryyy14 What is Alabama’s dance? @brettelliott36,0,0,,
1058899242675253248,2018-11-04 01:50:27,Megan_McGann,@billyrobison81 @espn @landryyy14 @brettelliott36 https://t.co/5QNnwitBwW,20,0,,
1058900595329941505,2018-11-04 01:55:50,9DanielEnriquez,@anakin_otero back at it https://t.co/nKycjcuaIB,1,1,,
1058901146339819521,2018-11-04 01:58:01,Fred_TheThird,🔥🔥🔥🔥 https://t.co/wwlsjyD1M3,0,0,"Kyle, TX, United States","{'type': 'Polygon', 'coordinates': [[[-97.896063, 29.942852], [-97.8308531, 29.942852], [-97.8308531, 30.0356332], [-97.896063, 30.0356332]]]}"
1058901249934966785,2018-11-04 01:58:26,coachnelson55,Everytime I c a Hawaiian haka I get crunk as all get out amazing tradition they got https://t.co/a7XyaL2QOv,0,0,"Flowood, MS, United States","{'type': 'Polygon', 'coordinates': [[[-90.139368, 32.318044], [-89.965784, 32.318044], [-89.965784, 32.378989], [-90.139368, 32.378989]]]}"
1058901842380406785,2018-11-04 02:00:47,adionico,So Awesome! https://t.co/QlzfgOKT6S,0,0,,
1058901935107915777,2018-11-04 02:01:09,dmOtu17,🤙 https://t.co/ANpDAp8pXf,2,0,,
1058902023767232513,2018-11-04 02:01:30,addie19,Have to love CFB https://t.co/q3FcKDOTZA,2,0,,
1058902650698260480,2018-11-04 02:04:00,TerelHall22,Shit ain’t working! https://t.co/GGJXt5LjsT,0,0,,
1058903203545300992,2018-11-04 02:06:11,Problemattic,Always an absolute electric factory.. without fail. Just pure energy! https://t.co/d6HtqpRxQQ,0,0,,
1058903287552823296,2018-11-04 02:06:31,pusha3c,Chills. https://t.co/vhZXHVsWPF,0,0,,
1058903388455428096,2018-11-04 02:06:55,_DGiles,This has always been so live to me lol https://t.co/FmAKXVCtfd,2,0,"Austin, TX, United States","{'type': 'Polygon', 'coordinates': [[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]]}"
1058903806652620801,2018-11-04 02:08:35,King_Leef_,@espn @landryyy14 https://t.co/vEoE50iSH6,0,0,,
1058904155836817408,2018-11-04 02:09:58,Jeremy_Ba11,@espn @landryyy14 They will need more than this to beat Bama,3,0,,
1058906972479582209,2018-11-04 02:21:10,ecnoteasy,@espn @landryyy14 @ABREG_1  .. do you Haka or nah?,0,0,,
1058907276650602499,2018-11-04 02:22:22,aunaylor,"Why rugby is greater than American football, imo. https://t.co/weAzBXODp0",0,0,,
1058907942961975296,2018-11-04 02:25:01,Jovontrey_52,🔥🔥 https://t.co/32rosK09eG,0,0,,
1058908806309183488,2018-11-04 02:28:27,_thecrownjules,Love this so much https://t.co/nD1s2aUsh5,2,0,,
1058909367205015552,2018-11-04 02:30:41,SirChap92,Goodness I love this https://t.co/8d4SKhhuji,0,0,,
1058909584981680128,2018-11-04 02:31:33,reftech337,@espn @CollegeGameDay @landryyy14 All for the camera . This didn't start until it hit social media.,0,0,,
1058910001392173058,2018-11-04 02:33:12,Sanslow,@_marcusmariota @IWantNine we need this at the next @Titans game. https://t.co/NZvo9RRxa9,0,0,,
1058910675228131329,2018-11-04 02:35:53,JOD_forever,Y’all see the lil kid in the back doing it?😭 https://t.co/PfMdsaf3cp,0,0,,
1058911440910852096,2018-11-04 02:38:55,PreischDaddy__,Something about this gets me an unnecessary amount of fired up. https://t.co/6jD2YKJsjC,0,0,,
1058912175882944512,2018-11-04 02:41:51,jamarcus_27,All that for an L 😂 https://t.co/GiBYLiY0Eo,1,0,,
1058912336122183681,2018-11-04 02:42:29,damnalaziaaa,all that and they still gonna lose https://t.co/RIvuYoP2iK,0,0,,
1058912654687944704,2018-11-04 02:43:45,quezdaman_36,@espn @bmoffitt39 @landryyy14 Lit 🔥,1,0,,
1058912947823509504,2018-11-04 02:44:55,Shaungo719,💯🤙🤙🤙🤙🤙🤙🤙🤙 https://t.co/u5W5oqisVL,0,0,,
1058912953263710208,2018-11-04 02:44:56,geeljellie,"@espn @BrandonWittrup @landryyy14 As Long as you all know how we feel when we face the Haka!!  And, accept how we react facing the Haka!!  #NoFear!!!!",0,0,,
1058913285255372800,2018-11-04 02:46:15,SergioRamosIII,"@espn @landryyy14 You Haka all you want outside the stadium. All cute Haka this Haka that, but St. Nick is  Haka’ning you out the stadium. You gotta love NS when all players and coaches are on social media recording, his ass is drawing up W’s and dominating college football. Guys a focused beast",3,1,,
1058915226656141312,2018-11-04 02:53:58,GrizzlyDan,@espn @landryyy14 @KelsWingert How long has this been a thing? I love a good haka.,0,0,,
1058915228887515137,2018-11-04 02:53:58,TechComMike,"@espn @landryyy14 Nah, I think they're just saying ""I want my M-T-V...""
Cue the Mark Knopfler riff",0,0,,
1058915315856404480,2018-11-04 02:54:19,MsVMarketing,@CoachRenae #ShowQZ https://t.co/tMmKGmxPGC,0,0,,
1058917510022520832,2018-11-04 03:03:02,ParkerWalton_,"do you ever wish you were Polynesian so you knew how to do this, yeah me too https://t.co/sgXHixVyoe",27,0,,
1058918395788300288,2018-11-04 03:06:33,Cargo___21,Put it back up https://t.co/b4NS3aeujr,0,0,,
1058918600231215104,2018-11-04 03:07:22,erick__merino,💪💪🔥🔥 https://t.co/fue82yn85T,1,0,,
1058918907057180673,2018-11-04 03:08:35,GreeneDevante,Don't mean a damn thing https://t.co/jNsTVZRFoA,0,0,,
1058919215942385665,2018-11-04 03:09:49,FreQaZoiD,@espn @CollegeGameDay @landryyy14 Unfortunately the team never showed up on the field...,0,0,,
1058919401842401287,2018-11-04 03:10:33,J_Luvly,Yoooo I swear every time I see Haka I get the fucking chills. Shit is so fuckin sick! 🔥🔥 https://t.co/GvJ5Ylr52w,0,0,,
1058919499548647424,2018-11-04 03:10:57,BallSoHardTuu,Yesssir!!! 🙌🏽🔥🔥 https://t.co/6usQynNvE8,1,0,"Modesto, CA, United States","{'type': 'Polygon', 'coordinates': [[[-121.074342, 37.59485], [-120.900594, 37.59485], [-120.900594, 37.732784], [-121.074342, 37.732784]]]}"
1058920277852119040,2018-11-04 03:14:02,Peter07968878,@espn @CollegeGameDay @landryyy14 Bout half a joner,0,0,,
1058920818992865280,2018-11-04 03:16:11,KingMacedo97,Chills https://t.co/IBINgGe0NG,0,0,,
1058920865495171072,2018-11-04 03:16:22,mayberry2215,@espn @CollegeGameDay @landryyy14 Damn hell yeah,0,0,,
1058922368880513024,2018-11-04 03:22:21,ChillWuan,HakaGETtfOUTTAhere https://t.co/STRQ0w6vh4,0,1,,
1058923461983264768,2018-11-04 03:26:41,ShoNoLuv_1632,All that energy for what https://t.co/iVIa4KnyxK,0,0,,
1058923774265876482,2018-11-04 03:27:56,jevvyfresh,"All this , just to lose 29-0 https://t.co/siZOdz0PpJ",0,0,,
1058924019985121280,2018-11-04 03:28:54,kananiona_alii,😤👏🏽👏🏽#polypride https://t.co/T7Mg8OFLRI,0,0,,
1058924167712501761,2018-11-04 03:29:30,nathanc929,This is moments you gotta love https://t.co/dLbpwprYBY,0,0,,
1058924658328711168,2018-11-04 03:31:27,Sandellaaa,Still couldn’t score https://t.co/avldhfRH6N,2,0,,
1058924670899154945,2018-11-04 03:31:30,garretShur,L https://t.co/YY2XLOyp28,0,0,,
1058924916811161602,2018-11-04 03:32:28,CortrezColbert,That boy playing for the culture 🔥 https://t.co/CCTYg7kse1,1,0,,
1058925678916063234,2018-11-04 03:35:30,down_the_gooch_,"I’m going for Bama, but this is hype as fuck!!!! https://t.co/Y0NRssh8f2",0,0,,
1058926437070065664,2018-11-04 03:38:31,KiingZaach_94,Proud to be Polynesian 💯💯 https://t.co/2qATihuy6S,0,0,,
1058926663667306498,2018-11-04 03:39:25,LilKico_,CHEEE-WHOOOO 🗣 https://t.co/KICX3bKrKl,1,0,,
1058927121136078848,2018-11-04 03:41:14,JetSetterss,🤙🏽 https://t.co/VGI74DnH0M,0,0,,
1058927183073181696,2018-11-04 03:41:29,400_TB,Nope https://t.co/nmQ1cV07Gi,2,0,,
1058927204657115136,2018-11-04 03:41:34,JosephNavarro00,How’d that work out for them 🤔 https://t.co/bFkZFCCaIO,0,0,,
1058928590375542784,2018-11-04 03:47:04,RPMSports18,Alabama and Nick Saban are more intimidating than a Hawaiian Haka. Think about that. https://t.co/b3Z7LGb2lp,0,0,,
1058928752468598784,2018-11-04 03:47:43,aoneill04,This has to pump anyone up! https://t.co/FtXs7umjn3,0,0,,
1058928903773929473,2018-11-04 03:48:19,WeddingsbyAllie,Wish this would have worked this time. Still cool though! 💜💛💜 #LSU https://t.co/LqoRTYGONj,1,0,,
1058929107046727685,2018-11-04 03:49:07,LandlordZk,And then they went and got smacked 29-0 🤦🏽‍♂️ https://t.co/gECvPVgq3L,2,0,,
1058929812834869249,2018-11-04 03:51:56,ChrisTillman414,@espn @landryyy14 Powerful,0,0,,
1058931290609725440,2018-11-04 03:57:48,cmhman1234,@espn @landryyy14 29-0,1,0,,
1058931975455559680,2018-11-04 04:00:31,j_atuatasi,✊🏽🎒🙏🏽 https://t.co/6Kbq4ngiYR,2,0,,
1058932384228392961,2018-11-04 04:02:09,_Tleach19,"@espn @lt4kicks @landryyy14 I hate LSU, but this gets me so hyped!!",2,0,,
1058934104513634306,2018-11-04 04:08:59,MiguelH0197,Too bad they got spanked https://t.co/7BlhsqwsAO,1,0,,
1058934690244161536,2018-11-04 04:11:18,MattSaulsbury,@espn @landryyy14 Imagine putting this much effort into a pregame ritual and then having to watch the film next week of your team scoring 0,26,0,,
1058934932964290561,2018-11-04 04:12:16,MattSaulsbury,"@Cerebral_ICON @SaintsNation7 @espn @landryyy14 @Saints Dang, Keith.",25,1,,
1058935005001535488,2018-11-04 04:12:33,coach_Mundy05,Gotta love this! Way to Start a BIGG GAME 💪🏾 https://t.co/e5IaridDWi,1,0,,
1058935188422582272,2018-11-04 04:13:17,AO_FIGJAM,@MattSaulsbury @SaintsNation7 @espn @landryyy14 @Saints Just stating facts,6,0,,
1058935900879626240,2018-11-04 04:16:07,alu911,💜💛💜💛 https://t.co/3HjzcfUpky,0,0,"Kansas City, MO, United States","{'type': 'Polygon', 'coordinates': [[[-94.733122, 38.868002], [-94.3854414, 38.868002], [-94.3854414, 39.332095], [-94.733122, 39.332095]]]}"
1058937018187694081,2018-11-04 04:20:33,HOOSIERHALE,@espn @CollegeGameDay @landryyy14 https://t.co/UWfooEwTML,0,0,,
1058938204953358337,2018-11-04 04:25:16,JamilxRiches,Idgaf what anybody say if you don’t get hyped when a poly start the haka it’s something deadass wrong wit you https://t.co/m8VYZqs3mf,2,1,,
1058939650071543808,2018-11-04 04:31:01,McCartneyW21,Update: it didn’t help https://t.co/iEQf1XDXvK,1,0,"Cookeville, TN, United States","{'type': 'Polygon', 'coordinates': [[[-85.601741, 36.046986], [-85.418673, 36.046986], [-85.418673, 36.232069], [-85.601741, 36.232069]]]}"
1058940062400946177,2018-11-04 04:32:39,Word2myKnicks,Everytime i see this &gt;&gt;&gt;&gt; https://t.co/3hqqzZx8PV,1,0,,
1058940150531543040,2018-11-04 04:33:00,amandaeloe,Okaaayyy I see that sign in the back KINE TINGZ yessaaaaah 😂🙌🏽 https://t.co/d8M1kSY3hC,6,0,"St Helena, CA, United States","{'type': 'Polygon', 'coordinates': [[[-122.491724, 38.48506], [-122.436146, 38.48506], [-122.436146, 38.522951], [-122.491724, 38.522951]]]}"
1058941063220449280,2018-11-04 04:36:38,riccyfontaine,i really want a hawaiian baby mama https://t.co/KRWyZLoeVx,0,0,,
1058941935841394688,2018-11-04 04:40:06,Sixblooms1,Love love love the Haka!!! https://t.co/hGxnUAcvZV,1,0,,
1058942715562549248,2018-11-04 04:43:12,Sam_Carter17,Loved watching Tonga do this with his intro at the bandit games https://t.co/FgJqn3Huee,0,0,"Iowa, USA, United States","{'type': 'Polygon', 'coordinates': [[[-96.6396669, 40.375437], [-90.140061, 40.375437], [-90.140061, 43.50102], [-96.6396669, 43.50102]]]}"
1058942816523575296,2018-11-04 04:43:36,preston_vance,@espn @landryyy14 HYPE!!! How’d the game go??...@LSUfootball,4,0,,
1058944620879626241,2018-11-04 04:50:46,City_AWAYDCFC,@TheAnarcyclist https://t.co/OwtIaaYvGg,0,0,,
1058945146979524608,2018-11-04 04:52:51,rolandoriverom,🔥🔥🔥 https://t.co/U9rPEOnyhl,0,0,,
1058945765786181632,2018-11-04 04:55:19,bhernandez_99,All that hype for an L.. #Tragic https://t.co/oHThIzmap0,0,0,,
1058946157517463553,2018-11-04 04:56:52,RVSharksFlag,Anyone else ready to run through a wall? https://t.co/cdhCqnQXAx,0,0,"Melbourne, FL, United States","{'type': 'Polygon', 'coordinates': [[[-80.7060737, 28.03509], [-80.5933237, 28.03509], [-80.5933237, 28.200658], [-80.7060737, 28.200658]]]}"
1058946470718697472,2018-11-04 04:58:07,NYRoidzy,L https://t.co/TPc4xlElLj,0,0,"Manhattan, NY, United States","{'type': 'Polygon', 'coordinates': [[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]}"
1058948645775540224,2018-11-04 05:06:46,towns_michael,"@espn @landryyy14 To paraphrase the Legendary Bruce Lee in Enter The Dragon, LSU Haka don’t play Bama.",0,0,,
1058950227183460352,2018-11-04 05:13:03,UniqueSportsEnt,🔥🔥🔥 https://t.co/685C9923gZ,0,0,,
1058950384620843008,2018-11-04 05:13:40,ProfDalrymple,"@espn @landryyy14 Perhaps they didn't do the dance long enough?  Or, you know, Bama is really the best team in the country.",0,0,,
1058950547825483776,2018-11-04 05:14:19,ProfDalrymple,@stummyhurt_ @espn @landryyy14 You were too gracious to LSU.,4,0,,
1058950567991492608,2018-11-04 05:14:24,DanielPKearney,@espn @landryyy14 I don’t know what they are saying...but I love it!,0,0,"Winchester, NV, United States","{'type': 'Polygon', 'coordinates': [[[-115.173994, 36.1280771], [-115.083699, 36.1280771], [-115.083699, 36.144748], [-115.173994, 36.144748]]]}"
1058950935618084865,2018-11-04 05:15:52,sgtwitdajuice,It didn't help https://t.co/10ExluhiK0,0,0,,
1058952454539227137,2018-11-04 05:21:54,Thee_GrizzAdams,That’s so badass https://t.co/A2x1DCJMME,0,0,,
1058953208637272067,2018-11-04 05:24:53,RL_Smith93,@espn @landryyy14 Isn’t this called something else when Hawaiians do it? Only 4 Maori I thought,0,0,,
1058953547734224896,2018-11-04 05:26:14,TXCastnBlast,Still on of the coolest things in football right now! #haka #LSU #SEC https://t.co/czKbtjVmCG,0,0,,
1058954553536565248,2018-11-04 05:30:14,MACarte47856342,@espn @landryyy14 Didn’t help him!!,0,0,,
1058955960578785280,2018-11-04 05:35:50,king_marcus408,This shit gets me fired tf makes me miss playing football https://t.co/BmHFRNH2i6,0,0,,
1058956339295256577,2018-11-04 05:37:20,nate2424shultz,@rpittma301 https://t.co/fHviaGYfwH,0,0,,
1058957530842521600,2018-11-04 05:42:04,Mbehreelee,My cousin’s entire football team used to do this before their football games. I loved watching them do this https://t.co/njE7h2o84l,0,0,,
1058957580041576448,2018-11-04 05:42:16,_deebailey,Love love love! Need to get to a LSU game https://t.co/ncmSM0L8Qr,0,0,,
1058960008493387776,2018-11-04 05:51:55,CABCPod,Yea but... https://t.co/GTHfUK62DO,4,0,,
1058962010849902592,2018-11-04 05:59:52,HosseinMichigan,Dope as fuck https://t.co/FznWvQ9WfU,2,0,,
1058966437602172928,2018-11-04 06:17:28,wendystall,@espn @landryyy14 @drkvbailey ❤,1,0,,
1058968890297012224,2018-11-04 06:27:12,Mylezzy23,Yea not today boss https://t.co/E0FxJCDsx6,3,0,,
1058971510776479744,2018-11-04 06:37:37,WOAHTAMM,THE LITTLE KID 😂😍😂😍 https://t.co/GKcKQpTjDR,0,0,"Annapolis, MD, United States","{'type': 'Polygon', 'coordinates': [[[-76.5533209, 38.941032], [-76.468263, 38.941032], [-76.468263, 38.9989], [-76.5533209, 38.9989]]]}"
1058971648764731392,2018-11-04 06:38:10,jgleeson8,Probably aren’t doing the Haka after that ass beating https://t.co/VjQWlGe7pQ,2,0,,
1058976983390928896,2018-11-04 06:59:22,des_bah,Now I feel like hitting somebody! https://t.co/35C6r9osBC,0,0,,
1058979447821553664,2018-11-04 07:09:09,DeShaunsMrk,"The LSU Haka is BACK! 🔥 

(via landryyy14) https://t.co/7DFeBQ8pjZ",0,0,,
1058980844323332097,2018-11-04 07:14:42,JONJON408,That’s why they took the L against Bama #RollTideRoll https://t.co/C93S98dKoj,1,1,,
1058981379772477440,2018-11-04 07:16:50,MattLong1996,This gets me so hype it feels like I could run though a wall my god https://t.co/mUIr2XDqgV,2,0,,
1058981514128605184,2018-11-04 07:17:22,itsreallyrome,The All Blacks Haka* https://t.co/Hv9pBwUAyn,1,0,,
1058981723067895809,2018-11-04 07:18:12,bigorangefan55,Goosebumps.. https://t.co/FGiQsJMo9p,0,0,"Lenoir City, TN, United States","{'type': 'Polygon', 'coordinates': [[[-84.329998, 35.755996], [-84.208158, 35.755996], [-84.208158, 35.876542], [-84.329998, 35.876542]]]}"
1058981886360379393,2018-11-04 07:18:51,hardaway_henny,Peep the lil youngster gettin it! https://t.co/VXZ6aTHDHQ,0,0,,
1058985787226710017,2018-11-04 07:34:21,Jody_Jo,That shit got me fired up ! I miss doin the Haka https://t.co/Pa8tdCrkFa,0,0,,
1058999406102540288,2018-11-04 08:28:28,jeanab14,Homer always says this is going to be him with Lori and the rest of our kids😂♥️ https://t.co/hene8Su27G,2,0,"Texas, USA, United States","{'type': 'Polygon', 'coordinates': [[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]}"
1059002933755428864,2018-11-04 08:42:29,IAMGZ_843,@espn @landryyy14 The best pregame EVER!,0,0,,
1059004925475078144,2018-11-04 08:50:24,iamrsik,And not a single Māori was present https://t.co/aWXBIG4byk,0,0,,
1059014336692273152,2018-11-04 09:27:48,Xavier_stewart3,I get hype asf every time https://t.co/o7hYbUAeY8,0,0,,
1059016463363727360,2018-11-04 09:36:15,kanilingo,😂😂😂😂😂😂😂 https://t.co/fHj3dLpQyP,0,0,,
1059018908043173890,2018-11-04 09:45:57,simonr_says,@espn @landryyy14 Nice dancing. the Maoris kamate haka. Was NZ playing?,1,0,,
1059020862689501184,2018-11-04 09:53:43,UncleDrewps,nice dance https://t.co/LaR6HKaOtl,0,0,,
1059026459916873728,2018-11-04 10:15:58,3rdkobayashi,"Alabama 29, LSU 0. Win or lose. Haka always get people hype up https://t.co/qxJKuecW2E",0,0,,
1059027852618878977,2018-11-04 10:21:30,JustAManEnSwag,Doing all this extra shit gotta y’all ahh blown out 🤦🏾‍♂️ #RollTide  🤦🏾‍♂️ https://t.co/KnmlLT1CyJ,0,0,"Tennessee, USA, United States","{'type': 'Polygon', 'coordinates': [[[-90.310298, 34.982924], [-81.646901, 34.982924], [-81.646901, 36.678119], [-90.310298, 36.678119]]]}"
1059041804195151872,2018-11-04 11:16:56,crutledge19,Prolly should have put the rest of his family in the game https://t.co/rM9byngJmc,0,0,"Danville, VA, United States","{'type': 'Polygon', 'coordinates': [[[-79.519308, 36.540813], [-79.317136, 36.540813], [-79.317136, 36.673579], [-79.519308, 36.673579]]]}"
1059046392285421568,2018-11-04 11:35:10,BeulahKoale,This is not a LSU HAKA. This is the haka of the indigenous people of my country. Maori. https://t.co/NXp6mzhQrv,39228,10432,,
1059054753055944704,2018-11-04 12:08:24,Gregory76216447,"@espn @landryyy14 Alabama was a better team,  I like how you all played them",0,0,,
1059067896293408768,2018-11-04 13:00:37,beatloo,@espn @landryyy14 Apparently they forgot to tell Alabama,0,0,,
