tweet,1058853993080938496,13,/thEMANacho/status/1058853993080938496
tweet,1058854389966913536,3,/SaintsNation7/status/1058854389966913536
tweet,1059508661674946560,0,/God_sgift_/status/1059508661674946560
tweet,1059191887641231360,0,/iamataii/status/1059191887641231360
tweet,1059173490509533185,0,/Komaconner/status/1059173490509533185
tweet,1058860075014676480,1,/512SportsJunkie/status/1058860075014676480
tweet,1058950547825483776,0,/ProfDalrymple/status/1058950547825483776
tweet,1058886947505139712,0,/steena18/status/1058886947505139712
tweet,1058934690244161536,2,/MattSaulsbury/status/1058934690244161536
tweet,1058853324286394368,3,/bulls2020champs/status/1058853324286394368
tweet,1058855895696781313,0,/Hijo_de_oro/status/1058855895696781313
tweet,1058863582954352641,0,/stoney935/status/1058863582954352641
tweet,1059326566407143425,0,/Koach_Lee/status/1059326566407143425
tweet,1058861024068149248,2,/TFialho195/status/1058861024068149248
tweet,1058857496545239040,0,/WilliamJ_Block/status/1058857496545239040
tweet,1059599630051229697,0,/Just_Ke21/status/1059599630051229697
tweet,1058853267042680838,0,/FiveFoh/status/1058853267042680838
tweet,1058913285255372800,0,/SergioRamosIII/status/1058913285255372800
tweet,1059380121482612736,0,/kolone42/status/1059380121482612736
tweet,1058877197933600768,1,/Megan_McGann/status/1058877197933600768
tweet,1059098378343276544,0,/JSchuzer/status/1059098378343276544
tweet,1058858475953029125,1,/OGFields72/status/1058858475953029125
tweet,1058857349321027585,0,/calstro8/status/1058857349321027585
tweet,1058904155836817408,0,/Jeremy_Ba11/status/1058904155836817408
tweet,1058942816523575296,0,/preston_vance/status/1058942816523575296
tweet,1059085646441181184,0,/fringfurter/status/1059085646441181184
tweet,1059631089017208832,0,/yohohohohohoho_/status/1059631089017208832
tweet,1058854633395892224,1,/PatPoole1/status/1058854633395892224
tweet,1058860513885646849,0,/ebedenbaugh/status/1058860513885646849
tweet,1058870609797570560,0,/threeforbes1/status/1058870609797570560
tweet,1058932384228392961,0,/_Tleach19/status/1058932384228392961
tweet,1059294536252510209,0,/CesteroJM/status/1059294536252510209
tweet,1059630188022153216,2,/2damnfeisty/status/1059630188022153216
tweet,1058853782090670080,0,/unclejoz/status/1058853782090670080
tweet,1058853791439708161,0,/jrincones22/status/1058853791439708161
tweet,1058853879457169409,0,/LostheBon/status/1058853879457169409
tweet,1058854845271044096,0,/bongoyongo24/status/1058854845271044096
tweet,1058855138721517568,0,/mattdelsol/status/1058855138721517568
tweet,1058857204772564992,0,/WiskyMr/status/1058857204772564992
tweet,1058865146498633728,0,/strawberrymlw/status/1058865146498633728
tweet,1058873269124775936,0,/886vache/status/1058873269124775936
tweet,1058874656944521217,0,/LauLeeTin/status/1058874656944521217
tweet,1058896590818160643,0,/LuisMSalcedo/status/1058896590818160643
tweet,1058912654687944704,0,/quezdaman_36/status/1058912654687944704
tweet,1058931290609725440,0,/cmhman1234/status/1058931290609725440
tweet,1058966437602172928,0,/wendystall/status/1058966437602172928
tweet,1059018908043173890,0,/simonr_says/status/1059018908043173890
